categories,distance,name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,rating,station_lat,station_long,station_name,geocodes.drop_off.latitude,geocodes.drop_off.longitude,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",216.0,I Love Sushi,45.521042,-73.576912,45.521042,-73.576912,4108 Saint Denis Rue,CA,,"4108 Saint Denis Rue, Montréal QC H2W 2M5",Montréal,H2W 2M5,QC,8.1,45.51922631024093,-73.57718793155072,Laval / Duluth,45.521188,-73.576845,,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13263, 'name': 'Japanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}]",249.0,Yokato Yokabai,45.521237,-73.578469,45.521237,-73.578469,4185 Drolet Rue,CA,coin Rachel,"4185 Drolet Rue (coin Rachel), Montréal QC H2W 2L5",Montréal,H2W 2L5,QC,8.7,45.51922631024093,-73.57718793155072,Laval / Duluth,45.521122,-73.578521,,,
"[{'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13298, 'name': 'Lebanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/middleeastern_', 'suffix': '.png'}}, {'id': 13302, 'name': 'Mediterranean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}]",40.0,Omnivore,45.519303,-73.584123,45.519303,-73.584123,4351 Saint-Laurent Blvd,CA,coin Marie-Anne,"4351 Saint-Laurent Blvd (coin Marie-Anne), Montréal QC H2W 1Z8",Montréal,H2W 1Z8,QC,8.6,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,,,,,
"[{'id': 13001, 'name': 'Bagel Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bagels_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",24.0,Bagel Etc,45.518855,-73.583818,45.518855,-73.583818,4320 Saint-Laurent Blvd,CA,coin Marie-Anne,"4320 Saint-Laurent Blvd (coin Marie-Anne), Montréal QC H2W 1Z3",Montréal,H2W 1Z3,QC,7.9,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,45.518961,-73.583772,,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13297, 'name': 'Latin American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/latinamerican_', 'suffix': '.png'}}]",86.0,Sabor Latino Andes,45.519465,-73.584564,45.519465,-73.584564,4387 Saint-Laurent Blvd,CA,Rue Marie-Anne E,"4387 Saint-Laurent Blvd (Rue Marie-Anne E), Montréal QC H2W 1Z8",Montréal,H2W 1Z8,QC,8.1,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,45.519338,-73.584621,,,
"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13097, 'name': 'Caribbean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/caribbean_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",185.0,Patati Patata Friterie de Luxe,45.518052,-73.581418,45.518052,-73.581418,4177 Saint-Laurent Blvd,CA,coin Rachel,"4177 Saint-Laurent Blvd (coin Rachel), Montréal QC H2W 1Y7",Montréal,H2W 1Y7,QC,8.7,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,,,,,
"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13345, 'name': 'Spanish Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/spanish_', 'suffix': '.png'}}]",115.0,Club Espagnol de Québec,45.51923,-73.584944,45.51923,-73.584944,4388 Saint-Laurent Blvd,CA,entre Marie-Anne & Mont-Royal,"4388 Saint-Laurent Blvd (entre Marie-Anne & Mont-Royal), Montréal QC H2W 1Z5",Montréal,H2W 1Z5,QC,7.5,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,,,,,
"[{'id': 13272, 'name': 'Ramen Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}}, {'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",36.0,Ramen Ya Restaurant,45.518528,-73.583129,45.518528,-73.583129,4274 Saint-Laurent Blvd,CA,,"4274 Saint-Laurent Blvd, Montréal QC H2W 1Z3",Montréal,H2W 1Z3,QC,6.6,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,45.518646,-73.583076,,,
"[{'id': 13263, 'name': 'Japanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}]",229.0,Noren のれん,45.517058,-73.582791,45.517058,-73.582791,77 Rachel Rue O,CA,entre Clark & St-Urbain,"77 Rachel Rue O (entre Clark & St-Urbain), Montréal QC H2W 1G2",Montréal,H2W 1G2,QC,9.1,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,45.516939,-73.582666,,,
"[{'id': 13325, 'name': 'Portuguese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/portuguese_', 'suffix': '.png'}}, {'id': 13338, 'name': 'Seafood Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}]",195.0,Boca Iberica,45.51759,-73.581791,45.51759,-73.581791,12 Rachel Rue O,CA,,"12 Rachel Rue O, Montréal QC H2W 1G1",Montréal,H2W 1G1,QC,8.0,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",251.0,Café Névé,45.519548,-73.580498,45.519548,-73.580498,151 Rachel Rue E,CA,coin De Bullion,"151 Rachel Rue E (coin De Bullion), Montréal QC H2W 1E1",Montréal,H2W 1E1,QC,9.0,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,45.519425,-73.580365,,,
"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",180.0,Pitarifique,45.517819,-73.581702,45.517819,-73.581702,8 Rachel Rue O,CA,Saint-Laurent,"8 Rachel Rue O (Saint-Laurent), Montréal QC H2W 1G1",Montréal,H2W 1G1,QC,7.6,45.51896722332005,-73.5836161673069,Vallières / St-Laurent,,,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",63.0,Café Santropol,45.515514,-73.580513,45.515514,-73.580513,3990 Saint-Urbain Rue,CA,coin Duluth,"3990 Saint-Urbain Rue (coin Duluth), Montréal QC H2W 1T7",Montréal,H2W 1T7,QC,8.9,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,,,,,
"[{'id': 13263, 'name': 'Japanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}]",242.0,Noren のれん,45.517058,-73.582791,45.517058,-73.582791,77 Rachel Rue O,CA,entre Clark & St-Urbain,"77 Rachel Rue O (entre Clark & St-Urbain), Montréal QC H2W 1G2",Montréal,H2W 1G2,QC,9.1,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,45.516939,-73.582666,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",241.0,Dispatch Coffee,45.516964,-73.579058,45.516964,-73.579058,4021 Saint-Laurent Blvd,CA,coin Duluth,"4021 Saint-Laurent Blvd (coin Duluth), Montréal QC H2W 1Y4",Montréal,H2W 1Y4,QC,8.9,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,45.516842,-73.579113,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",262.0,Le Majestique,45.517562,-73.580385,45.517562,-73.580385,4105 Saint-Laurent Blvd,CA,,"4105 Saint-Laurent Blvd, Montréal QC H2W 1Y7",Montréal,H2W 1Y7,QC,9.0,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,,,,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}]",286.0,Schwartz's Montreal Hebrew Delicatessen (Schwartz's Charcuterie Hébraïque de Montréal),45.516314,-73.577487,45.516314,-73.577487,3901A Saint-Laurent Blvd,CA,entre St-Cuthbert & Napoléon,"3901A Saint-Laurent Blvd (entre St-Cuthbert & Napoléon), Montréal QC H2W 1X9",Montréal,H2W 1X9,QC,8.8,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,,,,,
"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",249.0,Restaurant le Vieux St-Laurent,45.5168,-73.578714,45.5168,-73.578714,3993 Saint-Laurent Blvd,CA,entre Duluth & Napoléon,"3993 Saint-Laurent Blvd (entre Duluth & Napoléon), Montréal QC H2W 1Y4",Montréal,H2W 1Y4,QC,8.0,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,45.516685,-73.578767,,,
"[{'id': 13051, 'name': 'Fish and Chips Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fishandchips_', 'suffix': '.png'}}, {'id': 13325, 'name': 'Portuguese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/portuguese_', 'suffix': '.png'}}, {'id': 13345, 'name': 'Spanish Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/spanish_', 'suffix': '.png'}}]",305.0,Restaurant Jano,45.516203,-73.577387,45.516203,-73.577387,3883 Saint-Laurent Blvd,CA,,"3883 Saint-Laurent Blvd, Montréal QC H2W 1X9",Montréal,H2W 1X9,QC,9.0,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,45.516088,-73.577438,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",259.0,Cafe Code Black,45.517508,-73.580238,45.517508,-73.580238,4095 Saint-Laurent Blvd,CA,Duluth,"4095 Saint-Laurent Blvd (Duluth), Montréal QC H2W 1Y7",Montréal,H2W 1Y7,QC,7.9,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,,,,,
"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13097, 'name': 'Caribbean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/caribbean_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",323.0,Patati Patata Friterie de Luxe,45.518052,-73.581418,45.518052,-73.581418,4177 Saint-Laurent Blvd,CA,coin Rachel,"4177 Saint-Laurent Blvd (coin Rachel), Montréal QC H2W 1Y7",Montréal,H2W 1Y7,QC,8.7,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,,,,,
"[{'id': 13325, 'name': 'Portuguese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/portuguese_', 'suffix': '.png'}}, {'id': 13338, 'name': 'Seafood Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}]",288.0,Boca Iberica,45.51759,-73.581791,45.51759,-73.581791,12 Rachel Rue O,CA,,"12 Rachel Rue O, Montréal QC H2W 1G1",Montréal,H2W 1G1,QC,8.0,45.515132275425785,-73.58105599880219,Duluth / de l'Esplanade,,,,,
"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13334, 'name': 'Sandwich Spot', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13379, 'name': 'Vietnamese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}}]",138.0,Sandwiches Cao Lanh,45.534333,-73.551898,45.534333,-73.551898,2651 Ontario Rue E,CA,Gascon,"2651 Ontario Rue E (Gascon), Montréal QC H2K 1X1",Montréal,H2K 1X1,QC,8.2,45.53529548038031,-73.55116009712219,Hogan / Ontario,,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13047, 'name': 'Pastry Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",281.0,Patisserie Polonaise Wawel,45.532948,-73.55292,45.532948,-73.55292,2543A Ontario Rue E,CA,coin Frontenac,"2543A Ontario Rue E (coin Frontenac), Montréal QC H2K 1W5",Montréal,H2K 1W5,QC,8.8,45.53529548038031,-73.55116009712219,Hogan / Ontario,45.532846,-73.552803,,,
"[{'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",136.0,Restaurant Pho Ontario,45.534391,-73.551851,45.534391,-73.551851,2663 Ontario Rue E,CA,Gascon,"2663 Ontario Rue E (Gascon), Montréal QC H2K 1X1",Montréal,H2K 1X1,QC,,45.53529548038031,-73.55116009712219,Hogan / Ontario,45.534295,-73.551707,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",174.0,Restaurant Bercy,45.533667,-73.551101,45.533667,-73.551101,2600 Ontario Rue E,CA,Du Havre,"2600 Ontario Rue E (Du Havre), Montréal QC H2K 4K4",Montréal,H2K 4K4,QC,,45.53529548038031,-73.55116009712219,Hogan / Ontario,,,# 10,,
"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",293.0,Subway,45.532785,-73.552576,45.532785,-73.552576,2544 Ontario Rue E,CA,coin Frontenac,"2544 Ontario Rue E (coin Frontenac), Montréal QC H2K 1W4",Montréal,H2K 1W4,QC,6.4,45.53529548038031,-73.55116009712219,Hogan / Ontario,45.532924,-73.552735,,,
"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",212.0,McDonald's,45.533444,-73.5509,45.533444,-73.5509,2600 Ontario Rue E,CA,coin Du Havre,"2600 Ontario Rue E (coin Du Havre), Montréal QC H2K 4K4",Montréal,H2K 4K4,QC,4.5,45.53529548038031,-73.55116009712219,Hogan / Ontario,,,,,
"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",264.0,Pizza Madona,45.533179,-73.552733,45.533179,-73.552733,2002 Frontenac Rue,CA,,"2002 Frontenac Rue, Montréal QC H2K 2Z3",Montréal,H2K 2Z3,QC,,45.53529548038031,-73.55116009712219,Hogan / Ontario,45.533042,-73.552792,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}]",556.0,Boulangerie Au Pain Dore Ltee,45.540006,-73.552367,45.540006,-73.552367,3075 Rue de Rouen,CA,,"3075 Rue de Rouen, Montréal QC H1W 3Z2",Montréal,H1W 3Z2,QC,7.8,45.53529548038031,-73.55116009712219,Hogan / Ontario,,,,,
"[{'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",548.0,La Guadalupe Mexicaine,45.530979,-73.554796,45.530979,-73.554796,2345 Ontario Rue E,CA,Fullum,"2345 Ontario Rue E (Fullum), Montréal QC H2K 1W2",Montréal,H2K 1W2,QC,6.8,45.53529548038031,-73.55116009712219,Hogan / Ontario,45.530864,-73.554678,,,
"[{'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",691.0,Bistro sur la Rivière,45.530978,-73.557655,45.530978,-73.557655,2263 Lariviere Rue,CA,Harmony,"2263 Lariviere Rue (Harmony), Montréal QC H2K 1P6",Montréal,H2K 1P6,QC,7.7,45.53529548038031,-73.55116009712219,Hogan / Ontario,45.530976,-73.557496,,,
"[{'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",251.0,Grenade - Resto-bar et terrasse,45.52496,-73.560226,45.52496,-73.560226,1603 Ontario Rue E,CA,,"1603 Ontario Rue E, Montréal QC H2L 1S6",Montréal,H2L 1S6,QC,8.4,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,45.524852,-73.560066,,,
"[{'id': 13326, 'name': 'Poutine Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",251.0,Poutineville,45.523233,-73.561334,45.523233,-73.561334,1365 Ontario Rue E,CA,,"1365 Ontario Rue E, Montréal QC H2L 1S2",Montréal,H2L 1S2,QC,7.9,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",306.0,La Fabrique Arhoma,45.525605,-73.559229,45.525605,-73.559229,1700 Ontario Rue E,CA,coin Papineau,"1700 Ontario Rue E (coin Papineau), Montréal QC H2L 1S7",Montréal,H2L 1S7,QC,8.7,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,,,,,
"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",262.0,Macbar et Fromage,45.52283,-73.561563,45.52283,-73.561563,1345 Ontario Rue E,CA,,"1345 Ontario Rue E, Montréal QC H2L 1R8",Montréal,H2L 1R8,QC,7.6,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,45.522743,-73.561413,,,
"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",275.0,Au Petit Extra,45.525485,-73.559516,45.525485,-73.559516,1690 Ontario Rue E,CA,entre De Champlain & Papineau,"1690 Ontario Rue E (entre De Champlain & Papineau), Montréal QC H2L 1S7",Montréal,H2L 1S7,QC,7.5,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,,,,,
"[{'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",377.0,Bistro le Passe Compose,45.520035,-73.556485,45.520035,-73.556485,1310 Blvd de Maisonneuve Est,CA,Visitation,"1310 Blvd de Maisonneuve Est (Visitation), Montréal QC H2L 2A5",Montréal,H2L 2A5,QC,8.4,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,45.520179,-73.556639,,,
"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",257.0,Dame Tartine Déjeuner et Dîner,45.525249,-73.559993,45.525249,-73.559993,1652 Ontario Rue E,CA,,"1652 Ontario Rue E, Montréal QC H2L 1S7",Montréal,H2L 1S7,QC,6.9,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,,,,,
"[{'id': 13002, 'name': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}}]",431.0,La Mie Matinale Inc,45.5203,-73.554652,45.5203,-73.554652,1371 Sainte-Catherine Rue E,CA,Plessis,"1371 Sainte-Catherine Rue E (Plessis), Montréal QC H2L 2H7",Montréal,H2L 2H7,QC,8.5,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,,,,,
"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",410.0,Rebel Brasserie Urbaine,45.520887,-73.553702,45.520887,-73.553702,1470 Sainte-Catherine Rue E,CA,,"1470 Sainte-Catherine Rue E, Montréal QC H2L 2J1",Montréal,H2L 2J1,QC,8.1,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,45.520995,-73.553819,,,
"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",364.0,Café Sfouf,45.521573,-73.561911,45.521573,-73.561911,1250 Ontario Rue E,CA,rue Beaudry,"1250 Ontario Rue E (rue Beaudry), Montréal QC H2L 1R6",Montréal,H2L 1R6,QC,7.4,45.52330366033427,-73.55799973011017,la Fontaine / Alexandre-de-Sève,45.521659,-73.562054,,,
